Human,Microvessels 1,Microvessels 2,Microvessels 3,Whole brain 1,Whole brain 2,Whole brain 3
NPEPL1,0,0,11,0,0,0
STX16,1036,187,722,902,758,926
STX16-NPEPL1,14,1,0,24,0,0
LOC107985410,0,0,0,0,0,0
LOC79160,0,0,0,0,0,0
APCDD1L-AS1,0,99,0,0,42,47
APCDD1L,0,13,0,0,106,0
VAPB,1030,664,1639,1877,889,974
RAB22A,892,708,594,1739,515,722
PPP4R1L,0,48,0,19,78,0
ANKRD60,0,0,0,0,0,0
LOC105372694,0,0,0,0,0,0
C20orf85,0,0,0,0,0,0
LOC107985434,0,0,0,0,0,0
LOC107987284,0,0,0,0,0,0
LOC105376992,0,0,0,0,0,0
LOC105372693,0,0,0,0,0,0
LOC100129869,0,0,0,0,0,0
MIR4532,0,0,0,0,0,0
LOC105372692,0,0,0,0,9,0
NKILA,0,0,0,0,0,0
PMEPA1,1323,388,2114,717,622,221
ZBP1,0,0,0,0,0,0
LOC105372690,0,0,0,0,0,0
PCK1,2,0,0,7,0,0
CTCFL,0,0,0,0,0,0
LOC105372688,0,0,0,0,0,0
RBM38,0,173,223,14,81,2
LOC100291105,2,0,0,0,0,0
MTRNR2L3,0,0,0,1,1,0
RAE1,134,19,2,109,40,544
SPO11,0,0,0,0,0,0
MIR4325,0,0,0,0,0,0
LOC105372687,0,0,0,0,0,0
BMP7-AS1,0,0,0,0,0,0
BMP7,394,588,11,335,749,276
LOC105372686,0,0,0,0,0,0
LOC105372685,0,0,0,0,0,0
LOC105372683,0,0,0,0,0,0
TFAP2C,0,0,0,0,0,0
LOC105372682,0,0,0,0,0,0
FAM209B,0,0,0,0,0,0
FAM209A,0,0,0,0,0,0
LOC105372681,0,0,0,0,0,0
GCNT7,0,0,0,0,0,0
RTFDC1,223,291,223,231,172,494
CASS4,118,21,0,26,14,87
CSTF1,63,6,44,126,62,2
AURKA,1,0,0,16,0,0
FAM210B,750,142,492,481,500,577
MC3R,0,0,0,0,0,0
LOC105372680,0,0,0,0,0,0
LOC105376989,0,0,0,0,0,0
LOC105372679,0,0,0,0,0,0
CBLN4,170,0,0,288,0,0
LOC105372678,0,0,0,0,0,0
LOC105372677,0,0,0,0,0,0
LOC107984001,0,0,0,0,0,0
LOC105372676,0,0,0,0,0,0
LINC01440,0,0,0,0,0,0
LINC01441,0,0,0,0,0,0
DOK5,429,0,1,254,31,76
LOC107985385,0,0,0,0,0,0
PFDN4,167,21,8,34,10,1
LOC105372675,0,0,0,0,0,0
CYP24A1,4,6,0,11,0,0
MIR4756,0,0,0,0,0,0
BCAS1,1879,594,1319,1511,2274,2976
SUMO1P1,0,0,0,0,0,0
LOC107987283,0,0,0,0,6,0
LOC105372672,0,0,0,0,0,0
ZNF217,514,268,541,87,152,5
LOC101927770,0,0,0,0,0,0
LOC105372671,0,0,0,0,1,0
LOC105372669,0,0,0,0,0,0
LOC105372670,0,0,0,0,0,0
TSHZ2,339,323,201,237,431,469
LOC105372668,0,0,0,0,0,0
LOC105376985,0,0,0,0,0,0
LINC01524,0,0,0,0,0,0
LOC105372665,0,0,0,0,0,0
LOC105372667,0,0,0,0,0,0
LOC107985427,0,0,0,0,0,0
LOC105372666,0,0,0,0,0,0
ZFP64,43,0,168,73,142,160
LOC105372664,0,0,0,0,0,0
LINC01429,0,0,0,0,0,0
SALL4,0,0,0,0,0,0
ATP9A,1965,1826,2300,5735,1718,1543
MIR3194,0,0,0,0,0,0
NFATC2,282,3,497,149,207,107
LOC105372663,0,0,0,0,0,0
LOC105372661,0,0,0,0,0,0
LOC105372662,0,0,0,0,0,0
KCNG1,0,1,1,36,16,0
MOCS3,68,0,0,43,28,0
DPM1,110,5,446,92,8,23
ADNP-AS1,7,0,0,0,0,0
ADNP,442,735,917,723,793,820
BCAS4,0,0,95,24,0,6
PARD6B,19,6,0,76,2,528
LOC105372659,0,0,0,0,0,0
LOC100506175,0,0,0,0,0,0
MIR1302-5,0,0,0,0,0,0
FAM65C,161,80,159,55,119,230
MIR645,0,0,0,2,0,0
PTPN1,663,436,206,366,298,515
LOC105372657,0,0,0,0,0,0
LINC01271,0,0,0,0,0,0
LINC01270,0,0,0,0,0,0
LINC01272,0,0,0,0,0,0
LOC105372656,0,0,0,0,0,0
LOC107985386,0,0,0,0,0,0
CEBPB,241,2,5,76,0,1
CEBPB-AS1,0,0,0,26,0,0
LINC01273,0,0,0,2,0,0
LOC101927512,0,0,0,0,0,0
TMEM189,0,170,37,34,80,0
UBE2V1,0,202,0,2,15,7
TMEM189-UBE2V1,0,0,0,0,0,0
LOC105372655,0,0,0,0,0,0
TRERNA1,0,0,0,0,0,0
LOC105372654,0,0,0,0,0,0
SNAI1,0,0,0,0,0,0
RNF114,284,191,484,293,431,407
LOC105372653,0,0,0,0,0,0
SPATA2,163,260,0,339,335,66
SLC9A8,73,10,206,107,206,99
LOC105372652,0,0,0,0,0,0
B4GALT5,242,243,910,787,380,314
LOC105372651,0,0,0,0,0,0
LOC101927486,0,0,0,0,0,0
PTGIS,9,0,0,2,0,0
KCNB1,926,313,712,2400,813,242
LOC105372649,1,0,0,1,0,0
SNORD12,0,0,0,11,0,0
SNORD12B,0,0,0,0,0,0
SNORD12C,0,0,0,0,0,0
ZFAS1,384,382,163,132,106,138
ZNFX1,1376,464,2205,520,457,391
DDX27,234,252,474,125,242,243
STAU1,1522,877,2050,1060,970,1037
CSE1L,897,222,603,827,118,679
CSE1L-AS1,0,0,0,0,0,0
ARFGEF2,2515,887,1986,987,423,331
LOC105372648,0,0,0,0,0,0
PREX1,1045,546,1017,902,1200,1544
LOC105372646,0,0,0,0,0,0
LOC105372647,0,0,0,0,0,0
LOC107985439,0,0,0,0,0,0
LOC105372645,0,0,0,0,0,0
LOC105372644,0,0,0,0,0,0
LOC105372643,0,0,0,0,0,0
LINC00494,53,0,0,0,0,0
LOC105372641,0,0,0,0,0,0
LOC105372640,0,0,0,0,0,0
LOC105372639,450,0,5,22,1,138
LOC107985437,0,0,0,0,0,0
LOC107985436,0,0,0,0,0,0
LINC01523,0,0,0,0,0,0
LINC01522,0,0,0,0,0,0
LOC105372637,0,0,0,0,0,0
LOC105376980,0,0,0,0,0,0
LOC105372636,0,0,0,0,0,0
LOC107985401,0,0,0,0,0,0
SULF2,954,186,3597,210,312,508
NCOA3,473,417,1211,386,648,1123
LOC102723442,0,0,0,3,15,0
LOC101927377,0,0,140,0,0,1
LOC100131496,0,0,0,0,0,0
ZMYND8,881,539,804,874,1028,831
MIR3616,0,0,0,0,0,0
LOC101927355,0,0,0,0,0,0
EYA2,133,1,115,58,135,20
SLC2A10,16,27,0,41,71,10
TP53RK,31,35,37,170,3,81
SLC13A3,93,38,314,88,16,142
OCSTAMP,0,0,0,0,0,0
MKRN7P,0,0,0,0,0,0
ZNF334,0,5,449,73,446,432
ZNF663P,0,1,0,29,0,0
LOC105372633,0,0,0,48,18,53
ELMO2,539,312,123,490,158,727
SLC35C2,16,494,481,194,220,84
CDH22,17,0,78,379,0,0
CD40,4,1,170,12,5,21
NCOA5,591,56,544,189,148,108
LOC105372632,4,0,0,5,4,0
SLC12A5,807,0,6,1842,152,621
MMP9,0,0,0,0,0,0
ZNF335,130,45,204,64,71,1
PCIF1,216,341,174,90,199,40
LOC107985388,0,0,0,13,0,95
PLTP,334,408,249,256,677,981
CTSA,35,145,704,212,248,182
NEURL2,0,20,0,1,0,0
SPATA25,0,0,0,0,32,0
ZSWIM1,103,50,0,20,0,0
ZSWIM3,0,127,0,23,0,0
ACOT8,122,10,119,59,4,60
SNX21,193,50,219,122,141,232
TNNC2,0,0,0,4,7,0
UBE2C,0,0,0,0,0,0
DNTTIP1,0,24,35,52,12,185
SPINT4,0,0,0,0,0,0
WFDC3,0,0,0,0,0,0
MIR3617,0,0,0,0,0,0
WFDC13,0,0,0,0,0,0
WFDC10B,0,0,0,0,0,1
WFDC11,0,0,0,0,0,0
WFDC10A,0,0,0,0,0,0
WFDC9,0,0,0,0,0,0
WFDC8,0,0,0,0,0,1
EPPIN,0,0,0,0,0,0
EPPIN-WFDC6,0,0,0,0,0,0
WFDC6,0,0,0,0,0,0
SPINT3,0,0,0,0,0,0
LOC107987282,0,0,0,0,0,0
WFDC2,0,0,0,7,0,0
LOC105372631,0,0,0,11,6,23
MIR6812,0,0,0,0,0,0
PIGT,173,136,235,132,169,42
LOC107985405,0,0,43,0,0,0
DBNDD2,0,0,0,20,1,1
LOC107985404,386,88,55,66,15,373
TP53TG5,0,0,0,0,0,0
SYS1-DBNDD2,0,0,0,0,0,0
SYS1,210,121,1,93,216,47
SDC4,733,1001,122,1671,1805,577
RBPJL,0,0,0,5,0,0
MATN4,0,0,0,0,0,0
SLPI,0,0,0,0,0,0
LOC107985424,0,0,0,0,0,0
LOC105372630,0,0,0,0,0,0
SEMG2,0,0,0,0,0,0
SEMG1,0,0,0,0,0,0
LOC101929866,0,0,0,1,0,0
PI3,0,0,0,0,0,0
LOC101929863,0,0,0,0,0,0
WFDC12,0,0,0,0,0,0
WFDC5,0,0,0,0,0,0
KCNS1,183,40,242,553,2,134
STK4,659,261,781,463,551,661
STK4-AS1,0,1,0,0,0,0
TOMM34,450,27,0,131,45,0
PABPC1L,0,7,146,49,271,256
YWHAB,3897,741,3365,4855,882,1482
RIMS4,314,1,7,1340,104,878
KCNK15,0,0,0,0,0,0
WISP2,0,0,0,0,0,0
KCNK15-AS1,1,0,0,3,0,208
LINC01260,0,0,109,16,0,24
ADA,4,0,0,0,0,0
PKIG,192,1,187,122,24,68
SERINC3,6009,1878,5047,3078,1607,1967
TTPAL,146,87,36,351,137,7
LINC01620,0,0,0,0,0,0
LINC01430,0,0,0,0,0,0
MIR3646,0,0,0,0,0,0
HNF4A-AS1,0,0,0,0,0,0
HNF4A,0,0,0,0,0,0
LOC105372629,0,0,0,0,0,0
R3HDML,0,0,0,0,0,0
FITM2,0,0,0,7,33,0
GDAP1L1,80,0,0,87,36,0
OSER1-AS1,0,1,22,122,27,107
OSER1,32,0,8,143,97,1
JPH2,84,0,0,5,0,11
TOX2,28,127,15,103,63,239
LOC105372626,0,0,0,0,0,0
LOC105372625,0,0,0,0,0,0
LOC107985441,0,0,0,0,0,0
LOC101927200,0,0,0,0,0,0
GTSF1L,0,0,0,0,0,0
MYBL2,0,0,0,0,0,0
IFT52,0,0,44,28,91,28
SGK2,0,0,0,1,0,1
L3MBTL1,38,48,0,27,145,51
SRSF6,309,640,514,509,355,896
LOC101927138,0,0,0,0,0,0
LOC105372623,0,0,0,0,0,0
LOC101927159,0,0,0,0,0,0
LOC105372624,0,0,0,0,0,0
PTPRT,980,198,132,1148,152,888
LOC105372622,0,0,0,0,0,0
LOC101927182,0,8,0,0,0,0
CHD6,1599,998,735,1155,1706,912
EMILIN3,15,3,0,73,60,0
LPIN3,0,210,34,1,0,20
ZHX3,445,1479,1118,1014,2191,844
MIR6871,0,0,0,0,0,0
PLCG1,787,739,1268,637,2038,1191
PLCG1-AS1,23,94,4,10,106,0
TOP1,1026,738,721,631,588,290
LOC105372621,0,0,0,0,0,0
LOC100128988,0,0,0,0,0,0
LOC101927098,0,0,0,0,0,0
MAFB,42,1,25,95,10,108
LOC105372620,0,0,0,0,0,0
LOC107985435,0,0,0,0,0,1
LOC102724968,0,0,0,0,0,0
LOC107985446,0,0,0,0,0,0
LOC105372618,0,0,0,0,0,0
LOC105372617,0,0,0,0,0,0
LOC105372616,0,0,0,0,0,0
LINC01370,0,0,0,0,0,0
LOC105372613,0,0,0,0,0,0
LOC105372614,0,0,0,0,0,0
LOC102724950,0,0,0,0,0,0
LOC339568,0,1,0,0,0,0
LOC107985448,0,0,0,0,0,0
DHX35,38,0,1,42,83,250
FAM83D,0,0,0,24,0,0
PPP1R16B,1420,105,1098,3077,731,1343
ACTR5,0,119,196,53,1,1
SLC32A1,5,1,0,203,64,29
ARHGAP40,0,0,0,0,0,0
ADIG,0,0,0,0,0,0
MIR548O2,0,0,0,0,0,0
RALGAPB,993,532,1267,922,374,869
SNORA60,0,0,0,0,0,0
SNORA71E,0,0,0,0,0,0
SNHG11,16,0,426,5,0,0
SNORA71D,0,0,0,0,0,0
SNORA71C,0,0,0,0,0,0
SNORA71A,0,0,0,0,0,0
SNORA71B,0,0,0,0,0,0
SNHG17,11,0,0,4,20,0
LBP,1,0,0,0,0,0
BPI,0,0,0,0,0,0
LOC149684,0,0,0,1,0,0
KIAA1755,0,0,0,79,236,89
LOC107987281,0,0,0,0,0,0
TGM2,2202,635,6246,174,131,326
RPRD1B,65,259,622,322,49,606
TTI1,317,339,527,262,203,314
VSTM2L,1,0,0,293,8,1
CTNNBL1,178,41,251,132,135,150
LOC105372609,0,0,0,0,0,0
LOC100287792,0,0,0,0,0,0
LINC00489,0,0,0,0,0,0
LOC105372608,0,0,0,0,0,0
NNAT,178,0,1,185,59,81
BLCAP,292,567,761,522,396,225
SRC,527,14,4,296,38,0
LOC105372606,0,0,0,3,0,0
MANBAL,176,69,41,154,30,148
GHRH,0,0,0,0,0,0
RPN2,83,222,465,122,54,296
MROH8,0,1,0,9,16,0
RBL1,73,326,114,50,11,190
SAMHD1,251,93,1496,158,233,509
TLDC2,0,1,0,0,0,0
SOGA1,707,900,1935,957,1683,1025
DSN1,0,0,74,35,14,114
NDRG3,694,173,114,1280,178,921
SLA2,0,0,0,0,0,217
C20orf24,1,0,0,44,0,0
LOC107985397,0,110,0,0,0,0
TGIF2-C20orf24,0,0,0,0,0,0
TGIF2,126,327,169,17,74,1
MYL9,322,167,1323,4,3,170
DLGAP4-AS1,0,0,0,0,0,0
DLGAP4,889,286,511,841,316,166
AAR2,4,467,79,29,42,105
LOC105372602,0,0,0,0,0,0
EPB41L1,1877,950,1299,4183,1734,2124
NORAD,6502,4218,5563,8810,4452,4272
CNBD2,0,114,0,37,11,1
SCAND1,41,0,0,17,1,0
PHF20,685,188,483,492,256,424
RBM39,1906,1337,2374,1206,1216,1456
ROMO1,70,106,114,52,39,0
NFS1,38,1,10,91,154,19
RBM12,272,189,1186,208,278,276
CPNE1,151,58,194,72,293,63
SPAG4,2,1,0,2,0,0
FER1L4,0,0,24,18,50,0
ERGIC3,301,32,206,151,48,224
C20orf173,0,0,0,0,0,0
LOC102725201,0,0,0,0,0,0
CEP250,549,445,528,597,758,1081
MIR1289-1,0,0,0,0,0,0
GDF5,1,0,0,0,0,164
UQCC1,17,32,299,264,315,70
FAM83C,0,0,0,0,0,0
FAM83C-AS1,0,0,0,0,0,0
EIF6,37,48,1,81,1,109
MMP24-AS1,348,72,10,119,91,179
MMP24,56,6,4,267,7,0
PROCR,133,107,0,0,0,0
EDEM2,82,32,0,39,159,164
TRPC4AP,308,195,496,445,271,123
MIR499B,0,0,0,0,0,0
MIR499A,0,0,0,0,0,0
LOC107985393,9,0,0,14,0,1
MYH7B,98,173,180,97,225,10
GSS,10,226,0,135,29,332
ACSS2,205,25,223,43,121,310
GGT7,90,1,51,232,33,121
HMGB3P1,0,0,0,0,0,0
NCOA6,487,145,586,673,463,254
TP53INP2,1913,1589,2150,1639,3186,4322
LOC105372599,0,0,0,0,0,0
PIGU,51,11,506,97,2,97
MAP1LC3A,106,1,2,115,31,0
DYNLRB1,952,9,183,385,193,75
MIR644A,0,0,0,0,0,23
LOC107985381,0,0,0,0,0,0
ITCH,1318,162,1044,631,305,480
AHCY,158,79,195,63,292,253
ASIP,1,41,0,0,0,0
EIF2S2,331,5,471,242,13,302
MIR4755,0,0,0,0,0,0
RALY,541,627,838,334,254,263
RALY-AS1,0,0,0,0,0,0
CHMP4B,779,337,422,615,619,68
ZNF341-AS1,0,0,0,0,0,0
ZNF341,0,11,0,11,46,8
PXMP4,5,6,0,49,302,32
E2F1,0,0,0,25,0,3
ACTL10,0,0,0,0,0,0
C20orf144,0,0,0,0,0,0
NECAB3,21,0,1,144,58,4
CBFA2T2,513,296,547,378,70,207
SNTA1,206,19,0,159,396,5
CDK5RAP1,101,0,58,71,50,0
LOC105372594,0,0,0,0,0,0
BPIFB1,0,0,0,0,0,0
LOC105372593,0,0,0,0,0,0
BPIFA1,0,0,0,0,0,0
BPIFA3,0,0,0,0,0,0
BPIFA4P,0,0,0,0,0,0
BPIFA2,0,0,0,0,0,0
LOC105372714,0,0,0,0,0,0
BPIFB4,0,0,0,0,0,0
BPIFB3,0,0,0,0,0,0
BPIFB6,0,0,0,0,0,0
BPIFB2,0,0,0,0,0,0
SUN5,0,0,0,0,0,0
EFCAB8,1,0,0,0,0,0
MAPRE1,722,305,845,422,229,672
DNMT3B,0,0,25,1,78,0
COMMD7,142,341,622,174,69,30
C20orf203,0,0,1,10,0,0
LOC149950,0,0,0,0,0,0
LOC105372592,0,0,0,0,0,0
LOC101929698,0,0,0,0,0,0
NOL4L,259,173,596,395,162,131
ASXL1,509,411,749,482,504,1006
KIF3B,1461,870,2646,1667,1036,1182
MIR1825,0,0,0,0,0,0
POFUT1,197,123,644,166,177,315
PLAGL2,197,186,66,163,187,392
TSPY26P,55,0,59,29,43,34
LOC107985403,0,0,0,0,0,0
TM9SF4,218,72,341,472,620,463
HCK,109,5,0,40,53,7
CCM2L,338,3,96,54,9,0
XKR7,3,110,1,20,0,2
PDRG1,155,3,60,66,56,3
TTLL9,0,5,115,26,1,114
DUSP15,0,17,5,2,40,0
FOXS1,0,35,0,0,0,0
MYLK2,0,23,34,0,0,0
TPX2,42,0,0,33,0,0
ABALON,0,0,0,0,0,0
LOC105372589,0,0,0,0,0,0
BCL2L1,1291,495,756,390,1144,281
COX4I2,0,13,2,0,0,0
MIR3193,0,0,0,0,0,0
ID1,454,13,154,49,24,171
LOC105372588,0,0,0,0,0,0
LOC107985416,1,0,0,0,0,0
HM13-AS1,0,0,0,0,0,0
HM13,282,194,367,138,256,6
LINC00028,0,0,0,0,1,0
REM1,1,0,152,2,0,152
DEFB124,0,0,0,0,0,0
DEFB123,0,0,0,0,0,0
DEFB122,0,0,0,0,0,0
DEFB121,0,0,0,0,0,0
DEFB119,0,0,0,0,0,0
DEFB118,0,0,0,0,0,0
DEFB116,0,0,0,0,0,0
DEFB115,0,0,0,0,0,0
LOC102723552,0,0,0,3,9,0
LOC105379483,0,0,0,0,0,0
LOC107987280,0,0,0,34,0,0
LOC105379481,0,0,0,0,0,0
MLLT10P1,0,0,0,0,0,0
FRG1BP,74,0,21,235,2,203
LOC105372587,0,0,0,0,0,0
LOC105372586,0,0,0,0,0,1
LOC107985433,0,0,0,0,0,0
LINC01598,0,0,0,0,0,0
LOC105379477,0,0,0,0,0,0
FRG2EP,0,0,0,0,0,0
LOC105379476,0,0,0,0,0,0
LOC107987279,613,1166,688,450,895,290
FRG1DP,0,0,0,0,0,0
FRG1CP,568,158,181,96,6,70
MIR663A,0,0,0,0,0,0
MIR663AHG,0,0,0,0,0,0
NCOR1P1,0,0,0,0,0,0
FAM182A,0,0,0,0,0,0
LOC100134868,0,0,0,1,0,0
LOC101926955,0,0,0,0,0,0
LOC101926935,37,118,0,37,84,53
FAM182B,49,0,0,37,0,0
LOC105372582,0,0,0,23,0,39
LOC107985400,0,0,0,0,0,0
ZNF337,514,229,89,332,416,423
ZNF337-AS1,24,0,0,0,47,2
NANP,0,32,80,29,2,0
NINL,12,166,235,127,347,130
GINS1,110,0,0,36,53,0
LOC105372581,0,0,0,0,0,0
ABHD12,103,84,114,263,200,131
PYGB,571,406,334,828,672,796
LOC105372580,0,3,0,0,0,0
LOC105372579,0,0,0,0,0,0
ENTPD6,480,75,48,554,57,171
LOC101926889,28,0,0,24,0,0
LOC284798,0,0,0,0,0,0
VSX1,1,0,29,0,30,25
ACSS1,199,924,28,353,1109,492
APMAP,1028,852,451,899,350,988
CST7,0,0,0,0,0,0
LOC105372578,0,0,0,0,0,0
LOC107985402,0,0,0,0,0,0
SYNDIG1,165,0,29,261,16,291
LOC105372585,0,0,0,0,0,0
LOC105372577,0,0,0,5,0,0
FLJ33581,0,0,0,24,0,0
LOC105372576,0,0,0,0,0,0
LOC107985438,0,0,0,0,0,0
GGTLC1,0,0,0,0,0,0
CST5,0,0,0,0,0,0
CST2,0,0,0,0,0,0
LOC105372575,0,0,0,0,0,0
LOC107985432,0,0,0,0,0,0
CST1,0,0,0,0,0,0
LOC105372574,0,0,0,0,0,0
CST4,0,0,0,0,0,0
LOC105372573,0,0,0,4,0,0
LOC107985383,0,0,0,10,26,0
CST3,1873,4178,1102,1809,10212,2548
CST9,0,0,0,0,0,0
CST9L,0,0,0,0,0,0
CST13P,0,0,0,0,0,0
CST8,0,0,0,0,0,0
CST11,0,0,0,0,0,0
CSTL1,0,0,0,0,0,0
NAPB,1900,474,324,5680,676,1588
GZF1,186,115,552,278,165,376
LINC01431,0,0,0,11,0,0
NXT1,146,0,0,6,1,0
LOC105372571,0,0,0,0,0,0
LOC105372572,0,0,0,0,0,0
LOC100505664,0,0,0,0,0,0
LINC00656,0,0,2,0,0,0
CD93,1167,260,3678,130,22,502
THBD,351,0,1238,20,1,38
SSTR4,0,0,0,0,0,0
LOC105372569,0,0,0,0,0,0
LOC101929707,0,0,0,0,0,0
LOC107985449,0,0,0,0,0,0
LOC105372568,0,0,0,0,0,0
LOC105372567,0,0,0,0,0,0
LOC105372566,0,82,1,0,0,0
LINC01384,0,0,0,0,0,0
FOXA2,0,0,0,0,0,0
LINC00261,0,0,0,0,0,0
LOC105372564,0,0,0,0,0,0
LOC105372563,0,0,0,0,0,0
LOC105372562,0,0,0,0,0,0
LOC284788,0,0,0,0,0,0
LINC01427,0,0,0,0,0,0
LOC105372561,0,0,0,0,0,0
LOC105372560,0,0,0,0,0,0
LINC01432,0,0,0,0,0,0
PAX1,0,0,0,0,0,0
LOC101929608,0,0,0,0,0,0
LOC101929625,0,0,0,0,269,0
NKX2-2,389,0,0,30,99,98
LOC105372558,0,0,0,0,0,0
NKX2-4,0,0,0,0,0,0
XRN2,558,210,220,200,239,911
KIZ-AS1,0,0,0,0,0,0
KIZ,230,410,1,86,101,734
LOC105372556,0,0,0,0,0,0
LOC105372555,0,0,0,0,0,0
RALGAPA2,526,251,1048,275,431,764
INSM1,92,0,1,39,0,0
LOC101929575,0,0,0,0,0,0
LOC107985413,0,0,0,0,0,0
LOC105372554,0,0,0,0,0,0
CFAP61,128,0,0,3,88,2
CRNKL1,380,313,748,253,71,261
LOC105372553,0,0,0,9,15,0
NAA20,291,189,275,159,40,15
RIN2,340,573,559,404,565,588
LOC107987276,0,0,0,0,2,2
LOC100130264,0,0,0,0,0,0
SLC24A3,68,39,102,299,544,141
LOC101929547,0,0,0,6,50,1
LOC107985442,0,0,0,0,0,0
LOC102724734,0,0,0,0,0,0
SCP2D1,0,0,0,0,0,0
C20orf78,0,0,0,0,0,0
LOC100270804,26,349,8,1,34,0
LINC00652,1,3,0,18,0,0
LOC107985399,0,0,176,3,0,0
LOC101929526,0,0,0,0,0,0
DTD1,116,9,88,150,97,236
LINC00493,141,0,2,28,25,56
SEC23B,215,40,697,315,116,658
RBBP9,11,5,11,103,15,9
MIR3192,0,0,0,0,0,0
POLR3F,296,140,162,109,74,63
DZANK1,69,0,0,31,129,146
LINC00851,0,0,0,0,0,0
LOC107985418,0,0,0,0,0,0
LOC105372550,13,0,1,0,0,0
ZNF133,8,296,250,197,440,373
LOC105372551,0,0,0,0,0,0
KAT14,31,33,17,230,417,20
PET117,0,11,9,7,0,0
OVOL2,0,0,0,0,0,0
MGME1,147,37,240,93,6,0
SNORD17,0,0,0,0,0,0
SNX5,863,0,203,309,179,147
LOC105372549,0,0,0,0,0,0
LOC105372548,0,0,0,0,0,0
LOC107985440,0,0,0,0,0,0
LOC105372547,0,0,0,0,0,0
BANF2,0,0,0,0,0,0
RRBP1,864,1116,1042,208,1196,943
DSTN,1216,330,529,1079,148,494
BFSP1,53,2,0,46,16,0
LOC105372546,0,0,0,0,0,0
PCSK2,266,0,30,586,147,87
LOC105372545,0,0,0,0,0,0
LOC105372544,0,0,0,0,0,0
LOC105372543,0,0,0,0,0,0
OTOR,0,0,0,0,0,0
SNRPB2,334,79,28,85,64,3
LOC105372542,0,0,0,0,0,0
LOC105372541,0,0,0,0,0,0
KIF16B,325,255,347,291,587,675
LOC613266,0,0,0,0,0,0
LOC107985394,0,0,0,0,0,0
MACROD2-AS1,0,0,0,0,34,0
MACROD2-IT1,0,0,0,9,0,0
FLRT3,0,1,0,132,42,240
MACROD2,120,3,5,287,163,103
SEL1L2,0,0,0,0,0,0
NDUFAF5,67,5,154,144,14,32
ESF1,675,270,422,289,310,707
ISM1-AS1,0,0,0,0,0,0
LOC105372539,0,251,0,0,3,0
ISM1,1,150,161,0,0,0
TASP1,149,94,69,114,0,384
SPTLC3,127,0,82,3,0,49
LOC100505515,0,0,0,0,0,0
LOC105372535,0,0,0,0,0,0
LOC102606466,0,0,0,0,0,0
LOC101929486,0,7,0,0,0,0
LOC105372532,0,0,0,0,0,0
LOC107985407,0,0,0,0,2,0
LOC107985406,4,0,0,0,0,0
LOC105372531,0,0,0,0,0,0
BTBD3,838,596,545,1780,473,575
LINC00687,0,0,0,0,0,0
LOC105372530,0,0,0,0,0,0
LOC107985384,0,0,0,0,0,0
LOC105372529,0,0,0,0,0,0
LOC339593,0,0,0,0,0,0
LOC105372528,0,0,0,0,0,0
LOC105372527,0,0,0,0,0,0
LOC101929413,0,0,0,0,0,0
C20orf187,0,0,0,0,0,0
LOC105372525,0,0,0,0,0,0
LOC107985398,0,0,2,0,0,0
LOC101929395,0,0,0,0,0,0
MIR6870,0,0,0,0,0,0
JAG1,302,728,1430,191,322,116
SLX4IP,0,21,123,111,48,36
MKKS,158,0,30,238,142,167
SNAP25,6609,257,1318,15564,1896,3221
LOC105372524,0,0,0,31,12,321
ANKEF1,0,0,0,3,0,63
SNAP25-AS1,9,2,0,43,21,0
LOC101929371,0,0,0,0,0,0
LOC101929348,0,0,0,0,0,0
LOC105372523,32,0,0,0,0,0
PAK7,102,2,0,285,0,0
LAMP5,81,58,1,511,142,1
LAMP5-AS1,0,0,0,0,0,0
PLCB4,424,161,1430,231,127,31
LOC105372522,2,0,0,0,0,0
RNU105B,0,0,0,0,0,0
LOC105372521,0,0,0,0,0,0
PLCB1-IT1,0,0,0,25,3,0
PLCB1,899,482,674,2441,366,302
LOC105372520,0,0,0,0,0,0
TMX4,2130,431,1337,1476,296,801
HAO1,0,0,0,0,0,0
LOC105372518,0,0,0,0,0,0
MIR8062,0,0,0,0,0,0
LOC101929312,0,0,0,0,0,0
LOC101929288,0,0,0,0,0,0
LINC01428,0,0,0,0,0,0
BMP2,0,0,23,28,16,2
LOC105372517,0,0,0,0,0,0
LOC105372516,0,0,0,0,0,0
CASC20,0,0,0,0,0,0
FERMT1,0,5,0,25,132,0
LRRN4,0,0,0,0,0,0
CRLS1,172,30,7,259,123,130
MCM8-AS1,0,0,0,0,0,0
MCM8,174,15,307,53,32,84
TRMT6,21,126,98,36,6,82
CHGB,622,110,149,1621,438,178
C20orf196,0,0,2,23,28,0
LOC105372514,0,0,0,0,0,0
GPCPD1,2974,635,2129,580,454,671
LOC101929207,0,0,0,0,0,0
LINC00654,102,50,88,81,206,2
LOC105372513,6,0,0,1,0,0
LOC643406,0,0,0,0,0,0
LOC107985411,0,0,0,0,0,0
LINC00658,0,0,0,0,0,0
LOC728283,0,0,0,0,0,0
PROKR2,0,0,0,0,0,1
CDS2,2905,1278,1394,2845,1893,1598
PCNA-AS1,0,0,0,0,0,0
PCNA,221,125,58,44,348,92
TMEM230,424,640,908,280,462,135
SLC23A2,584,859,678,1280,1638,1390
LOC107985392,0,0,0,0,0,0
RASSF2,602,56,375,786,741,1690
LOC105372511,96,0,0,0,0,0
PRNT,0,0,0,0,0,0
PRND,0,0,0,0,0,0
PRNP,3773,314,1393,5045,869,2947
